logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
3684414,121.75543885971496,-4.748317567138592,-4860.08203125,3.9404845237731934,-2.050471782684326,2.125033378601074,40.0
3684434,119.23480870217554,-4.748317567138592,-4860.08203125,4.09724235534668,-1.9228038787841797,2.081040143966675,40.0
3684454,117.52438109527384,-4.748317567138592,-4860.08203125,4.077640533447266,-1.4565367698669434,2.051187515258789,40.0
3684474,116.53413353338334,-4.748317567138592,-4860.08203125,4.080916404724121,-1.0951484441757202,2.0339043140411377,40.0
3684494,116.35408852213055,-4.748317567138592,-4860.08203125,4.089093208312988,-1.7628984778639278e-06,2.030761957168579,40.0
3684514,116.89422355588897,-4.748317567138592,-4860.08203125,4.125148773193359,0.3613792657852173,2.040189027786255,40.0
3684534,118.24456114028504,-4.748317567138592,-4860.08203125,4.081750392913818,1.4563905000686646,2.0637569427490234,40.0
3684554,120.40510127531883,-4.748317567138592,-4860.08203125,4.099762916564941,2.6620404720306396,2.1014654636383057,40.0
3684574,123.19579894973742,-4.748317567138592,-4860.08203125,3.962336778640747,2.7821662425994873,2.150172472000122,40.0
3684594,126.79669917479367,-4.748317567138592,-4860.08203125,3.8732306957244873,4.195170879364014,2.213020086288452,40.0
3684614,131.0277569392348,-4.748317567138592,-4860.08203125,3.9761574268341064,4.323440074920654,2.286865711212158,40.0
3684634,135.88897224306078,-4.748317567138592,-4860.08203125,3.9808437824249268,4.701210975646973,2.3717103004455566,40.0
3684654,141.29032258064518,-4.748317567138592,-4860.08203125,3.7135512828826904,4.7178144454956055,2.4659814834594727,40.0
3684674,146.96174043510877,-4.748317567138592,-4860.08203125,3.8996691703796387,4.841287612915039,2.5649664402008057,40.0
3684694,153.7134283570893,-4.748317567138592,-4860.08203125,3.812197208404541,5.189777374267578,2.682805299758911,40.0
3684714,160.55513878469617,-4.748317567138592,-4860.08203125,3.5513105392456055,6.169927597045898,2.802215814590454,40.0
3684734,167.66691672918228,-4.748317567138592,-4860.08203125,3.5627429485321045,6.284614086151123,2.926339626312256,40.0
3684754,174.95873968492123,-4.748317567138592,-4860.08203125,3.4377071857452393,7.337531566619873,3.0536062717437744,40.0
3684774,-177.74943735933982,-4.748317567138592,-4860.08203125,3.3665261268615723,6.2890143394470215,-3.1023128032684326,40.0
3684794,-170.4576144036009,-4.748317567138592,-4860.08203125,3.4143831729888916,6.284743309020996,-2.9750468730926514,40.0
3684814,-163.34583645911476,-4.748317567138592,-4860.08203125,3.5223474502563477,6.284837245941162,-2.8509225845336914,40.0
3684834,-156.50412603150787,-4.748317567138592,-4860.08203125,3.5998523235321045,6.169642925262451,-2.7315123081207275,40.0
3684854,-150.38259564891223,-4.748317567138592,-4860.08203125,3.723736524581909,5.10429573059082,-2.624671697616577,40.0
3684874,-143.99099774943735,-4.748317567138592,-4860.08203125,3.530188798904419,4.832446575164795,-2.5131170749664307,40.0
3684894,-138.49962490622656,-4.748317567138592,-4860.08203125,3.526413917541504,4.599092960357666,-2.4172744750976562,40.0
3684914,-133.5483870967742,-4.748317567138592,-4860.08203125,3.500819444656372,3.5423059463500977,-2.3308589458465576,40.0
3684934,-129.22730682670667,-4.748317567138592,-4860.08203125,3.55643630027771,3.181598663330078,-2.2554421424865723,40.0
3684954,-125.71642910727681,-4.748317567138592,-4860.08203125,3.720374345779419,3.027728319168091,-2.1941657066345215,40.0
3684974,-122.56564141035258,-4.748317567138592,-4860.08203125,3.824972152709961,2.752697467803955,-2.139173984527588,40.0
3684994,-120.40510127531883,-4.748317567138592,-4860.08203125,3.870145797729492,1.5716452598571777,-2.1014654636383057,40.0
3685014,-118.87471867966991,-4.748317567138592,-4860.08203125,3.877347707748413,1.4523537158966064,-2.0747554302215576,40.0
3685034,-118.24456114028507,-4.748317567138592,-4860.08203125,3.879262685775757,0.012985361739993095,-2.0637569427490234,40.0
3685054,-118.24456114028507,-4.748317567138592,-4860.08203125,3.8815600872039795,-0.03783050552010536,-2.0637569427490234,40.0
3685074,-119.05476369092273,-4.748317567138592,-4860.08203125,3.9104745388031006,-0.4759824872016907,-2.077897548675537,40.0
3685094,-120.67516879219805,-4.748317567138592,-4860.08203125,3.944521188735962,-1.8040858507156372,-2.1061792373657227,40.0
3685114,-122.92573143285821,-4.748317567138592,-4860.08203125,3.929631233215332,-1.9576940536499023,-2.145458698272705,40.0
3685134,-125.98649662415605,-4.748317567138592,-4860.08203125,3.8230297565460205,-3.129755973815918,-2.1988792419433594,40.0
3685154,-129.67741935483872,-4.748317567138592,-4860.08203125,3.719242811203003,-3.2570314407348633,-2.2632977962493896,40.0
3685174,-134.08852213053262,-4.748317567138592,-4860.08203125,3.653900384902954,-4.584759712219238,-2.3402860164642334,40.0
3685194,-139.039759939985,-4.748317567138592,-4860.08203125,3.7370200157165527,-4.709451675415039,-2.426701784133911,40.0
3685214,-144.5311327831958,-4.748317567138592,-4860.08203125,3.47208833694458,-4.726020336151123,-2.5225441455841064,40.0
3685234,-150.56264066016504,-4.748317567138592,-4860.08203125,3.473198175430298,-5.074817657470703,-2.6278138160705566,40.0
3685254,-157.0442610652663,-4.748317567138592,-4860.08203125,3.4210050106048584,-5.92445182800293,-2.7409396171569824,40.0
3685274,-163.8859714928732,-4.748317567138592,-4860.08203125,3.255582809448242,-6.283469200134277,-2.8603498935699463,40.0
3685294,-170.7276819204801,-4.748317567138592,-4860.08203125,3.3163962364196777,-6.170053482055664,-2.97976016998291,40.0
3685314,-177.92948237059264,-4.748317567138592,-4860.08203125,3.3478329181671143,-6.284886837005615,-3.1054556369781494,40.0
3685334,174.86871717929483,-4.748317567138592,-4860.08203125,3.3462984561920166,-6.2848429679870605,3.052034854888916,40.0
3685354,167.75693923480873,-4.748317567138592,-4860.08203125,3.347900152206421,-6.28437614440918,2.9279110431671143,40.0
3685374,160.8252063015754,-4.748317567138592,-4860.08203125,3.5153868198394775,-6.246699333190918,2.806929588317871,40.0
3685394,154.16354088522132,-4.748317567138592,-4860.08203125,3.6361448764801025,-6.157286167144775,2.6906614303588867,40.0
3685414,147.95198799699926,-4.748317567138592,-4860.08203125,3.8316650390625,-5.075204372406006,2.582249164581299,40.0
3685434,142.10052513128284,-4.748317567138592,-4860.08203125,3.4830641746520996,-5.766493797302246,2.4801220893859863,40.0
3685454,136.87921980495122,-4.748317567138592,-4860.08203125,3.5797948837280273,-4.5988383293151855,2.388993263244629,40.0
3685474,132.19804951237808,-4.748317567138592,-4860.08203125,3.6270482540130615,-3.5324220657348633,2.307291269302368,40.0
3685494,128.3270817704426,-4.748317567138592,-4860.08203125,3.670731782913208,-3.4897499084472656,2.2397303581237793,40.0
3685514,124.81620405101273,-4.748317567138592,-4860.08203125,3.63382887840271,-2.790895462036133,2.1784536838531494,40.0
3685534,122.29557389347337,-4.748317567138592,-4860.08203125,3.673534393310547,-1.931664228439331,2.13446044921875,40.0
3685554,120.31507876969243,-4.748317567138592,-4860.08203125,3.778470516204834,-0.5184908509254456,2.0998942852020264,40.0
3685574,119.14478619654915,-4.748317567138592,-4860.08203125,3.794365644454956,-0.3899066150188446,2.0794687271118164,40.0
3685594,118.69467366841712,-4.748317567138592,-4860.08203125,3.8106460571289062,-0.004136689007282257,2.07161283493042,40.0
3685614,119.05476369092275,-4.748317567138592,-4860.08203125,3.840420961380005,0.3856145143508911,2.077897548675537,40.0
3685634,120.13503375843959,-4.748317567138592,-4860.08203125,3.79734468460083,1.2195286750793457,2.0967519283294678,40.0
3685654,122.02550637659414,-4.748317567138592,-4860.08203125,3.8636631965637207,1.9187133312225342,2.129746913909912,40.0
3685674,124.54613653413355,-4.748317567138592,-4860.08203125,3.8687937259674072,1.9703940153121948,2.1737401485443115,40.0
3685694,127.87696924231057,-4.748317567138592,-4860.08203125,3.7831459045410156,3.1423768997192383,2.2318742275238037,40.0
3685714,131.83795948987245,-4.748317567138592,-4860.08203125,3.7004148960113525,4.311330795288086,2.30100679397583,40.0
3685734,136.3390847711928,-4.748317567138592,-4860.08203125,3.6545870304107666,3.621455430984497,2.379565954208374,40.0
3685754,141.56039009752436,-4.748317567138592,-4860.08203125,3.432443618774414,4.713582515716553,2.4706950187683105,40.0
3685774,147.231807951988,-4.748317567138592,-4860.08203125,3.659755229949951,5.065090656280518,2.5696799755096436,40.0
3685794,153.35333833458367,-4.748317567138592,-4860.08203125,3.4213151931762695,5.1032328605651855,2.676520586013794,40.0
3685814,159.9249812453113,-4.748317567138592,-4860.08203125,3.5888478755950928,6.157588005065918,2.791217803955078,40.0
3685834,166.76669167291823,-4.748317567138592,-4860.08203125,3.5672409534454346,6.280449867248535,2.910627841949463,40.0
3685854,173.69842460615155,-4.748317567138592,-4860.08203125,3.123373508453369,5.937341213226318,3.031609535217285,40.0
3685874,-179.18979744936235,-4.748317567138592,-4860.08203125,3.277958393096924,6.284389495849609,-3.1274523735046387,40.0
3685894,-172.16804201050263,-4.748317567138592,-4860.08203125,3.0245378017425537,5.93718147277832,-3.004899501800537,40.0
3685914,-165.2363090772693,-4.748317567138592,-4860.08203125,2.819317102432251,5.935972690582275,-2.883917808532715,40.0
3685934,-158.48462115528883,-4.748317567138592,-4860.08203125,3.3198797702789307,6.165958404541016,-2.766078472137451,40.0
3685954,-152.18304576144035,-4.748317567138592,-4860.08203125,3.4330320358276367,5.103392601013184,-2.656095266342163,40.0
3685974,-146.24156039009753,-4.748317567138592,-4860.08203125,3.3006136417388916,4.751835346221924,-2.552396774291992,40.0
3685994,-140.7501875468867,-4.748317567138592,-4860.08203125,3.4055628776550293,4.713587760925293,-2.4565541744232178,40.0
3686014,-135.88897224306078,-4.748317567138592,-4860.08203125,3.623652935028076,3.6185898780822754,-2.3717103004455566,40.0
3686034,-131.56789197299327,-4.748317567138592,-4860.08203125,3.5344204902648926,3.494192123413086,-2.296292781829834,40.0
3686054,-127.87696924231058,-4.748317567138592,-4860.08203125,3.620859384536743,3.1422500610351562,-2.2318742275238037,40.0
3686074,-124.99624906226558,-4.748317567138592,-4860.08203125,3.583472728729248,1.9611907005310059,-2.181596040725708,40.0
3686094,-122.7456864216054,-4.748317567138592,-4860.08203125,3.6284453868865967,1.5715816020965576,-2.1423165798187256,40.0
3686114,-121.21530382595648,-4.748317567138592,-4860.08203125,3.6769120693206787,0.48026242852211,-2.1156060695648193,40.0
3686134,-120.40510127531883,-4.748317567138592,-4860.08203125,3.6716275215148926,0.3516734540462494,-2.1014654636383057,40.0
3686154,-120.31507876969242,-4.748317567138592,-4860.08203125,3.651528835296631,6.953771780615625e-09,-2.0998942852020264,40.0
3686174,-121.03525881470367,-4.748317567138592,-4860.08203125,3.645484685897827,-0.38983190059661865,-2.1124637126922607,40.0
3686194,-122.47561890472619,-4.748317567138592,-4860.08203125,3.647890090942383,-1.5585708618164062,-2.1376028060913086,40.0
3686214,-124.54613653413352,-4.748317567138592,-4860.08203125,3.6598007678985596,-1.9311981201171875,-2.1737401485443115,40.0
3686234,-127.51687921980495,-4.748317567138592,-4860.08203125,3.498307228088379,-2.781874656677246,-2.2255892753601074,40.0
3686254,-131.1177794448612,-4.748317567138592,-4860.08203125,3.428643226623535,-4.195098876953125,-2.2884371280670166,40.0
3686274,-135.2588147036759,-4.748317567138592,-4860.08203125,3.629683494567871,-3.531991958618164,-2.3607118129730225,40.0
3686294,-140.03000750187547,-4.748317567138592,-4860.08203125,3.27651309967041,-4.362081050872803,-2.4439847469329834,40.0
3686314,-145.34133533383346,-4.748317567138592,-4860.08203125,3.2993342876434326,-4.713587760925293,-2.536684989929199,40.0
3686334,-151.19279819954988,-4.748317567138592,-4860.08203125,3.4034440517425537,-5.073857307434082,-2.6388120651245117,40.0
3686354,-157.40435108777194,-4.748317567138592,-4860.08203125,3.2269954681396484,-5.886502265930176,-2.7472243309020996,40.0
3686374,-163.97599399849963,-4.748317567138592,-4860.08203125,3.042574644088745,-5.933089256286621,-2.8619210720062256,40.0
3686394,-170.7276819204801,-4.748317567138592,-4860.08203125,3.044337034225464,-5.9332051277160645,-2.97976016998291,40.0
3686414,-177.65941485371343,-4.748317567138592,-4860.08203125,2.9450361728668213,-5.936948299407959,-3.1007416248321533,40.0
3686434,175.31882970742686,-4.748317567138592,-4860.08203125,3.165092945098877,-6.283390045166016,3.0598909854888916,40.0
3686454,168.47711927981993,-4.748317567138592,-4860.08203125,2.929645299911499,-5.936888694763184,2.9404804706573486,40.0
3686474,161.72543135783945,-4.748317567138592,-4860.08203125,3.1799733638763428,-6.165946006774902,2.822641372680664,40.0
3686494,155.3338334583646,-4.748317567138592,-4860.08203125,3.098745346069336,-5.103548049926758,2.7110867500305176,40.0
3686514,149.21230307576894,-4.748317567138592,-4860.08203125,3.3740057945251465,-5.074003219604492,2.604245901107788,40.0
3686534,143.63090772693175,-4.748317567138592,-4860.08203125,3.461625576019287,-4.713682174682617,2.5068321228027344,40.0
3686554,138.49962490622653,-4.748317567138592,-4860.08203125,3.3325510025024414,-4.362158298492432,2.4172744750976562,40.0
3686574,133.90847711927984,-4.748317567138592,-4860.08203125,3.3908350467681885,-4.314357280731201,2.337143898010254,40.0
3686594,130.03750937734435,-4.748317567138592,-4860.08203125,3.44507098197937,-3.1427879333496094,2.269582509994507,40.0
3686614,126.79669917479367,-4.748317567138592,-4860.08203125,3.548131227493286,-2.0512425899505615,2.213020086288452,40.0
3686634,124.18604651162792,-4.748317567138592,-4860.08203125,3.4924097061157227,-2.636859178543091,2.1674554347991943,40.0
3686654,122.38559639909977,-4.748317567138592,-4860.08203125,3.542848825454712,-1.5331898927688599,2.1360318660736084,40.0
3686674,121.30532633158288,-4.748317567138592,-4860.08203125,3.5961015224456787,-0.12898631393909454,2.1171774864196777,40.0
3686694,120.85521380345085,-4.748317567138592,-4860.08203125,3.5805439949035645,-0.037841085344552994,2.1093215942382812,40.0
3686714,121.21530382595648,-4.748317567138592,-4860.08203125,3.5690362453460693,0.11878973990678787,2.1156060695648193,40.0
3686734,122.38559639909977,-4.748317567138592,-4860.08203125,3.593071699142456,1.558387279510498,2.1360318660736084,40.0
3686754,124.18604651162792,-4.748317567138592,-4860.08203125,3.63205885887146,1.918566346168518,2.1674554347991943,40.0
3686774,126.70667666916728,-4.748317567138592,-4860.08203125,3.5444772243499756,2.7526628971099854,2.211448907852173,40.0
3686794,129.94748687171796,-4.748317567138592,-4860.08203125,3.497978448867798,3.1419076919555664,2.2680115699768066,40.0
3686814,133.8184546136534,-4.748317567138592,-4860.08203125,3.295719623565674,4.207702159881592,2.3355727195739746,40.0
3686834,138.31957989497374,-4.748317567138592,-4860.08203125,3.370755434036255,4.585921287536621,2.4141321182250977,40.0
3686854,143.09077269317328,-4.748317567138592,-4860.08203125,3.3179969787597656,4.712942123413086,2.4974050521850586,40.0
3686874,148.8522130532633,-4.748317567138592,-4860.08203125,3.125422716140747,4.717814922332764,2.59796142578125,40.0
3686894,154.88372093023258,-4.748317567138592,-4860.08203125,2.982671022415161,5.808346748352051,2.7032310962677,40.0
3686914,161.27531882970743,-4.748317567138592,-4860.08203125,3.203885793685913,6.157095432281494,2.8147852420806885,40.0
3686934,167.84696174043512,-4.748317567138592,-4860.08203125,3.2406182289123535,6.165650367736816,2.9294819831848145,40.0
3686954,174.5986496624156,-4.748317567138592,-4860.08203125,3.0243332386016846,5.933169364929199,3.047321319580078,40.0
3686974,-178.5596399099775,-4.748317567138592,-4860.08203125,2.8450570106506348,5.228081703186035,-3.1164536476135254,40.0
3686994,-172.0780195048762,-4.748317567138592,-4860.08203125,3.1626017093658447,5.219404697418213,-3.0033280849456787,40.0
3687014,-165.32633158289573,-4.748317567138592,-4860.08203125,2.898465871810913,6.165700435638428,-2.885488986968994,40.0
3687034,-158.57464366091523,-4.748317567138592,-4860.08203125,3.0639872550964355,5.894876480102539,-2.7676498889923096,40.0
